event_id,ts,rider_id,region_id,arm,reward_binary,reward_revenue,region_id,hour,segment,rider_conv,context_score
7707,2025-12-01 14:45:00,147,10,1.0,1,1.935,10,14,1,0.8124999999492187,-0.7808
8230,2025-12-01 16:35:00,147,6,0.5,0,0.0,6,16,1,0.8124999999492187,0.3695
9148,2025-12-01 20:10:00,147,19,0.5,1,0.78,19,20,1,0.8124999999492187,-0.0425
1300,2025-12-01 01:40:00,148,18,0.0,1,2.561,18,1,1,0.7222222221820987,0.7631
1344,2025-12-01 01:45:00,148,10,1.0,1,1.935,10,1,1,0.7222222221820987,-0.4612
1437,2025-12-01 01:50:00,148,19,1.0,0,0.0,19,1,1,0.7222222221820987,-0.3966
2114,2025-12-01 02:50:00,148,7,0.5,0,0.0,7,2,1,0.7222222221820987,-0.3264
2365,2025-12-01 03:15:00,148,0,0.5,1,1.378,0,3,1,0.7222222221820987,-0.3944
2773,2025-12-01 03:50:00,148,0,0.5,1,1.378,0,3,1,0.7222222221820987,0.3023
3965,2025-12-01 05:50:00,148,8,1.0,1,0.389,8,5,1,0.7222222221820987,-0.1278
4587,2025-12-01 07:05:00,148,1,1.0,1,0.188,1,7,1,0.7222222221820987,-0.0747
4647,2025-12-01 07:10:00,148,11,0.0,1,1.939,11,7,1,0.7222222221820987,0.4205
5908,2025-12-01 09:55:00,148,16,1.0,1,0.28,16,9,1,0.7222222221820987,-0.1628
6349,2025-12-01 11:05:00,148,3,0.0,0,0.0,3,11,1,0.7222222221820987,0.0541
7081,2025-12-01 12:55:00,148,5,0.5,1,1.609,5,12,1,0.7222222221820987,0.0711
7243,2025-12-01 13:20:00,148,17,0.0,0,0.0,17,13,1,0.7222222221820987,0.4359
8334,2025-12-01 16:55:00,148,19,1.0,1,0.28,19,16,1,0.7222222221820987,0.1123
8506,2025-12-01 17:35:00,148,16,0.5,1,0.78,16,17,1,0.7222222221820987,0.3134
8660,2025-12-01 18:10:00,148,1,0.5,1,0.688,1,18,1,0.7222222221820987,0.3021
8729,2025-12-01 18:25:00,148,5,0.5,0,0.0,5,18,1,0.7222222221820987,-0.5333
9552,2025-12-01 21:55:00,148,11,1.0,1,0.939,11,21,1,0.7222222221820987,0.7423
543,2025-12-01 00:40:00,149,2,0.5,1,2.072,2,0,2,0.6666666666349206,-0.4845
572,2025-12-01 00:40:00,149,11,0.5,1,1.439,11,0,2,0.6666666666349206,-0.3134
1104,2025-12-01 01:25:00,149,1,0.0,0,0.0,1,1,2,0.6666666666349206,-0.5828
2684,2025-12-01 03:40:00,149,11,0.5,1,1.439,11,3,2,0.6666666666349206,0.7467
3664,2025-12-01 05:15:00,149,14,0.0,1,1.625,14,5,2,0.6666666666349206,0.7939
3929,2025-12-01 05:45:00,149,9,0.0,0,0.0,9,5,2,0.6666666666349206,-0.6683
4264,2025-12-01 06:25:00,149,11,0.0,1,1.939,11,6,2,0.6666666666349206,-0.0838
4388,2025-12-01 06:40:00,149,8,1.0,1,0.389,8,6,2,0.6666666666349206,0.026
4626,2025-12-01 07:10:00,149,1,0.0,1,1.188,1,7,2,0.6666666666349206,-0.2601
5229,2025-12-01 08:20:00,149,14,0.5,1,1.125,14,8,2,0.6666666666349206,0.3049
5758,2025-12-01 09:30:00,149,16,0.0,0,0.0,16,9,2,0.6666666666349206,-0.7357
5853,2025-12-01 09:45:00,149,18,0.5,0,0.0,18,9,2,0.6666666666349206,-0.6887
6181,2025-12-01 10:40:00,149,10,0.0,0,0.0,10,10,2,0.6666666666349206,0.0433
7368,2025-12-01 13:40:00,149,17,0.0,0,0.0,17,13,2,0.6666666666349206,-0.2119
7398,2025-12-01 13:45:00,149,14,0.5,1,1.125,14,13,2,0.6666666666349206,-0.4256
7461,2025-12-01 13:55:00,149,18,0.0,1,2.561,18,13,2,0.6666666666349206,-0.0265
7540,2025-12-01 14:15:00,149,2,1.0,1,1.572,2,14,2,0.6666666666349206,0.1136
8227,2025-12-01 16:35:00,149,6,0.5,1,1.763,6,16,2,0.6666666666349206,-0.825
9257,2025-12-01 20:40:00,149,14,0.5,1,1.125,14,20,2,0.6666666666349206,-0.451
9355,2025-12-01 21:10:00,149,2,0.5,0,0.0,2,21,2,0.6666666666349206,-0.1946
9638,2025-12-01 22:20:00,149,8,0.5,1,0.889,8,22,2,0.6666666666349206,-0.3265
88,2025-12-01 00:05:00,150,7,0.5,1,2.441,7,0,1,0.8095238094852608,0.4478
155,2025-12-01 00:10:00,150,6,1.0,1,1.263,6,0,1,0.8095238094852608,-0.0512
279,2025-12-01 00:20:00,150,4,1.0,1,1.646,4,0,1,0.8095238094852608,-0.357
674,2025-12-01 00:45:00,150,19,1.0,1,0.28,19,0,1,0.8095238094852608,0.4991
840,2025-12-01 01:00:00,150,19,0.0,1,1.28,19,1,1,0.8095238094852608,0.6601
1226,2025-12-01 01:35:00,150,13,1.0,1,0.874,13,1,1,0.8095238094852608,0.7142
1299,2025-12-01 01:40:00,150,17,0.0,1,2.574,17,1,1,0.8095238094852608,0.7172
1331,2025-12-01 01:45:00,150,7,1.0,0,0.0,7,1,1,0.8095238094852608,-0.6573
1414,2025-12-01 01:50:00,150,12,0.0,1,1.951,12,1,1,0.8095238094852608,0.572
1439,2025-12-01 01:55:00,150,0,1.0,1,0.878,0,1,1,0.8095238094852608,-0.4521
2180,2025-12-01 02:55:00,150,10,0.5,1,2.435,10,2,1,0.8095238094852608,0.3645
2695,2025-12-01 03:40:00,150,15,0.0,0,0.0,15,3,1,0.8095238094852608,0.1314
2893,2025-12-01 03:55:00,150,18,1.0,1,1.561,18,3,1,0.8095238094852608,-0.1488
3214,2025-12-01 04:30:00,150,12,0.5,1,1.451,12,4,1,0.8095238094852608,-0.8692
4839,2025-12-01 07:30:00,150,18,0.5,1,2.061,18,7,1,0.8095238094852608,0.497
8106,2025-12-01 16:10:00,150,11,0.0,0,0.0,11,16,1,0.8095238094852608,-0.3595
8136,2025-12-01 16:15:00,150,16,0.0,1,1.28,16,16,1,0.8095238094852608,0.3947
8151,2025-12-01 16:20:00,150,8,1.0,1,0.389,8,16,1,0.8095238094852608,-0.3167
8578,2025-12-01 17:55:00,150,0,0.0,0,0.0,0,17,1,0.8095238094852608,-0.1544
9305,2025-12-01 20:55:00,150,8,1.0,1,0.389,8,20,1,0.8095238094852608,0.2255
9887,2025-12-01 23:40:00,150,14,1.0,1,0.625,14,23,1,0.8095238094852608,0.4027
409,2025-12-01 00:30:00,151,0,0.0,1,1.878,0,0,1,0.928571428505102,0.6073
503,2025-12-01 00:35:00,151,8,0.0,0,0.0,8,0,1,0.928571428505102,-0.7902
1168,2025-12-01 01:30:00,151,4,0.5,1,2.146,4,1,1,0.928571428505102,-0.5968
1621,2025-12-01 02:10:00,151,1,0.5,1,0.688,1,2,1,0.928571428505102,-0.3053
2258,2025-12-01 03:05:00,151,0,1.0,1,0.878,0,3,1,0.928571428505102,0.6101
2484,2025-12-01 03:25:00,151,6,0.5,1,1.763,6,3,1,0.928571428505102,1.1072
2622,2025-12-01 03:35:00,151,10,0.5,1,2.435,10,3,1,0.928571428505102,0.2834
3104,2025-12-01 04:20:00,151,3,0.5,1,1.242,3,4,1,0.928571428505102,0.7581
3167,2025-12-01 04:25:00,151,14,1.0,1,0.625,14,4,1,0.928571428505102,0.9756
3293,2025-12-01 04:40:00,151,1,1.0,1,0.188,1,4,1,0.928571428505102,0.2842
3708,2025-12-01 05:20:00,151,15,1.0,1,0.775,15,5,1,0.928571428505102,-0.0633
3972,2025-12-01 05:50:00,151,11,0.5,1,1.439,11,5,1,0.928571428505102,0.5055
6347,2025-12-01 11:05:00,151,2,1.0,1,1.572,2,11,1,0.928571428505102,-0.0163
9809,2025-12-01 23:10:00,151,14,1.0,1,0.625,14,23,1,0.928571428505102,0.2345
58,2025-12-01 00:00:00,152,18,0.5,1,2.061,18,0,5,0.9230769230414201,0.1497
223,2025-12-01 00:15:00,152,8,1.0,1,0.389,8,0,5,0.9230769230414201,0.048
344,2025-12-01 00:25:00,152,3,0.5,1,1.242,3,0,5,0.9230769230414201,0.2142
633,2025-12-01 00:45:00,152,7,0.5,1,2.441,7,0,5,0.9230769230414201,-0.263
1057,2025-12-01 01:20:00,152,10,0.5,1,2.435,10,1,5,0.9230769230414201,0.108
2166,2025-12-01 02:55:00,152,5,0.0,1,2.109,5,2,5,0.9230769230414201,-0.2402
2176,2025-12-01 02:55:00,152,8,0.5,1,0.889,8,2,5,0.9230769230414201,1.2754
2394,2025-12-01 03:15:00,152,11,1.0,1,0.939,11,3,5,0.9230769230414201,0.156
2548,2025-12-01 03:30:00,152,7,0.0,1,2.941,7,3,5,0.9230769230414201,-0.337
3394,2025-12-01 04:45:00,152,19,1.0,1,0.28,19,4,5,0.9230769230414201,1.0423
3759,2025-12-01 05:30:00,152,0,1.0,1,0.878,0,5,5,0.9230769230414201,-0.9432
3813,2025-12-01 05:35:00,152,5,0.0,0,0.0,5,5,5,0.9230769230414201,-0.0188
4281,2025-12-01 06:30:00,152,0,0.0,1,1.878,0,6,5,0.9230769230414201,-0.4722
4319,2025-12-01 06:30:00,152,16,0.0,1,1.28,16,6,5,0.9230769230414201,0.1026
4322,2025-12-01 06:30:00,152,18,1.0,1,1.561,18,6,5,0.9230769230414201,0.2953
5112,2025-12-01 08:05:00,152,14,0.0,1,1.625,14,8,5,0.9230769230414201,-0.0697
5680,2025-12-01 09:20:00,152,10,0.5,1,2.435,10,9,5,0.9230769230414201,0.4173
6500,2025-12-01 11:25:00,152,3,0.0,0,0.0,3,11,5,0.9230769230414201,-0.2351
6849,2025-12-01 12:15:00,152,18,1.0,1,1.561,18,12,5,0.9230769230414201,0.9201
7484,2025-12-01 14:00:00,152,15,1.0,1,0.775,15,14,5,0.9230769230414201,0.2649
8255,2025-12-01 16:40:00,152,6,1.0,1,1.263,6,16,5,0.9230769230414201,0.1898
8507,2025-12-01 17:35:00,152,18,0.5,1,2.061,18,17,5,0.9230769230414201,-0.6413
8887,2025-12-01 19:05:00,152,10,0.5,1,2.435,10,19,5,0.9230769230414201,0.535
8994,2025-12-01 19:30:00,152,19,0.5,1,0.78,19,19,5,0.9230769230414201,-0.5301
9698,2025-12-01 22:40:00,152,13,0.5,1,1.374,13,22,5,0.9230769230414201,0.4861
9778,2025-12-01 23:05:00,152,1,0.0,1,1.188,1,23,5,0.9230769230414201,0.1075
151,2025-12-01 00:10:00,153,6,1.0,1,1.263,6,0,3,0.8333333332870371,-0.5366
2112,2025-12-01 02:50:00,153,7,0.5,1,2.441,7,2,3,0.8333333332870371,0.0255
2131,2025-12-01 02:50:00,153,13,0.0,0,0.0,13,2,3,0.8333333332870371,-0.0387
2369,2025-12-01 03:15:00,153,0,1.0,1,0.878,0,3,3,0.8333333332870371,-0.023
2566,2025-12-01 03:30:00,153,13,0.0,1,1.874,13,3,3,0.8333333332870371,0.4341
3381,2025-12-01 04:45:00,153,14,0.0,1,1.625,14,4,3,0.8333333332870371,0.3545
3535,2025-12-01 05:00:00,153,14,1.0,1,0.625,14,5,3,0.8333333332870371,0.8581
5580,2025-12-01 09:05:00,153,6,0.5,0,0.0,6,9,3,0.8333333332870371,-0.0492
6397,2025-12-01 11:10:00,153,3,1.0,1,0.742,3,11,3,0.8333333332870371,-0.1347
6624,2025-12-01 11:45:00,153,1,0.5,1,0.688,1,11,3,0.8333333332870371,0.6407
7119,2025-12-01 13:00:00,153,8,0.0,0,0.0,8,13,3,0.8333333332870371,-0.5533
7126,2025-12-01 13:00:00,153,11,0.5,1,1.439,11,13,3,0.8333333332870371,-0.4913
7599,2025-12-01 14:25:00,153,11,0.5,1,1.439,11,14,3,0.8333333332870371,0.1035
8170,2025-12-01 16:20:00,153,19,0.0,1,1.28,19,16,3,0.8333333332870371,-0.3915
8349,2025-12-01 17:00:00,153,19,0.0,1,1.28,19,17,3,0.8333333332870371,0.4784
8794,2025-12-01 18:40:00,153,10,1.0,1,1.935,10,18,3,0.8333333332870371,0.1588
9217,2025-12-01 20:30:00,153,18,0.0,1,2.561,18,20,3,0.8333333332870371,-0.1426
9917,2025-12-01 23:50:00,153,18,0.0,1,2.561,18,23,3,0.8333333332870371,-0.3918
1137,2025-12-01 01:25:00,154,14,0.5,1,1.125,14,1,2,0.5454545454049586,-0.6105
1722,2025-12-01 02:15:00,154,15,0.0,0,0.0,15,2,2,0.5454545454049586,-0.188
2438,2025-12-01 03:20:00,154,6,1.0,0,0.0,6,3,2,0.5454545454049586,0.9941
3044,2025-12-01 04:15:00,154,0,0.5,1,1.378,0,4,2,0.5454545454049586,-0.6848
4096,2025-12-01 06:05:00,154,8,1.0,1,0.389,8,6,2,0.5454545454049586,0.2697
6779,2025-12-01 12:05:00,154,7,0.0,0,0.0,7,12,2,0.5454545454049586,-0.4542
6998,2025-12-01 12:40:00,154,14,0.0,0,0.0,14,12,2,0.5454545454049586,-0.7614
7226,2025-12-01 13:20:00,154,2,1.0,1,1.572,2,13,2,0.5454545454049586,-0.1628
7291,2025-12-01 13:30:00,154,4,0.0,1,2.646,4,13,2,0.5454545454049586,-0.4794
8864,2025-12-01 19:00:00,154,8,0.0,0,0.0,8,19,2,0.5454545454049586,0.0298
9124,2025-12-01 20:05:00,154,18,0.5,1,2.061,18,20,2,0.5454545454049586,0.135
1401,2025-12-01 01:50:00,155,7,0.0,1,2.941,7,1,4,0.9999999999166667,0.1457
1990,2025-12-01 02:40:00,155,4,0.5,1,2.146,4,2,4,0.9999999999166667,-0.1842
3460,2025-12-01 04:55:00,155,1,0.5,1,0.688,1,4,4,0.9999999999166667,-0.3709
3806,2025-12-01 05:35:00,155,0,0.0,1,1.878,0,5,4,0.9999999999166667,-2.2062
4161,2025-12-01 06:15:00,155,1,0.5,1,0.688,1,6,4,0.9999999999166667,0.0062
5174,2025-12-01 08:15:00,155,4,0.0,1,2.646,4,8,4,0.9999999999166667,0.3837
6768,2025-12-01 12:05:00,155,0,0.5,1,1.378,0,12,4,0.9999999999166667,0.0731
7866,2025-12-01 15:20:00,155,1,1.0,1,0.188,1,15,4,0.9999999999166667,0.4981
8536,2025-12-01 17:40:00,155,16,1.0,1,0.28,16,17,4,0.9999999999166667,-0.222
9278,2025-12-01 20:45:00,155,16,0.0,1,1.28,16,20,4,0.9999999999166667,0.0516
9405,2025-12-01 21:20:00,155,10,1.0,1,1.935,10,21,4,0.9999999999166667,-0.343
9544,2025-12-01 21:55:00,155,4,0.0,1,2.646,4,21,4,0.9999999999166667,0.2995
139,2025-12-01 00:10:00,156,3,1.0,1,0.742,3,0,5,0.8181818181446281,0.38
195,2025-12-01 00:10:00,156,19,1.0,1,0.28,19,0,5,0.8181818181446281,0.0437
257,2025-12-01 00:20:00,156,0,0.5,1,1.378,0,0,5,0.8181818181446281,-1.3927
474,2025-12-01 00:35:00,156,0,0.0,0,0.0,0,0,5,0.8181818181446281,0.1306
838,2025-12-01 01:00:00,156,18,1.0,1,1.561,18,1,5,0.8181818181446281,0.117
1213,2025-12-01 01:35:00,156,6,0.5,0,0.0,6,1,5,0.8181818181446281,-0.2706
2108,2025-12-01 02:50:00,156,6,0.5,1,1.763,6,2,5,0.8181818181446281,0.1655
2539,2025-12-01 03:30:00,156,4,0.0,1,2.646,4,3,5,0.8181818181446281,0.7234
3146,2025-12-01 04:25:00,156,3,1.0,1,0.742,3,4,5,0.8181818181446281,-0.4527
3320,2025-12-01 04:40:00,156,8,1.0,1,0.389,8,4,5,0.8181818181446281,0.089
4554,2025-12-01 07:00:00,156,6,0.5,1,1.763,6,7,5,0.8181818181446281,-0.3246
5469,2025-12-01 08:50:00,156,7,1.0,1,1.941,7,8,5,0.8181818181446281,-0.7578
5524,2025-12-01 08:55:00,156,15,0.5,1,1.275,15,8,5,0.8181818181446281,-0.6344
5646,2025-12-01 09:15:00,156,10,0.0,0,0.0,10,9,5,0.8181818181446281,0.1992
5666,2025-12-01 09:20:00,156,4,1.0,1,1.646,4,9,5,0.8181818181446281,-0.6978
6104,2025-12-01 10:30:00,156,1,0.5,1,0.688,1,10,5,0.8181818181446281,0.7448
6563,2025-12-01 11:35:00,156,2,0.5,1,2.072,2,11,5,0.8181818181446281,0.2497
6770,2025-12-01 12:05:00,156,1,0.0,1,1.188,1,12,5,0.8181818181446281,0.2281
9001,2025-12-01 19:35:00,156,7,0.5,0,0.0,7,19,5,0.8181818181446281,0.5508
9049,2025-12-01 19:50:00,156,6,0.0,1,2.263,6,19,5,0.8181818181446281,0.0358
9454,2025-12-01 21:35:00,156,0,0.5,1,1.378,0,21,5,0.8181818181446281,0.2014
9787,2025-12-01 23:05:00,156,10,1.0,1,1.935,10,23,5,0.8181818181446281,0.8678
341,2025-12-01 00:25:00,157,2,0.5,1,2.072,2,0,7,0.8947368420581717,0.8287
1449,2025-12-01 01:55:00,157,1,1.0,1,0.188,1,1,7,0.8947368420581717,0.6916
1465,2025-12-01 01:55:00,157,4,1.0,1,1.646,4,1,7,0.8947368420581717,-0.3941
2016,2025-12-01 02:40:00,157,16,1.0,1,0.28,16,2,7,0.8947368420581717,-0.2636
2751,2025-12-01 03:45:00,157,13,0.5,0,0.0,13,3,7,0.8947368420581717,0.1783
5313,2025-12-01 08:30:00,157,15,0.5,1,1.275,15,8,7,0.8947368420581717,-0.2293
5372,2025-12-01 08:35:00,157,19,1.0,1,0.28,19,8,7,0.8947368420581717,0.4231
6462,2025-12-01 11:20:00,157,2,1.0,1,1.572,2,11,7,0.8947368420581717,-0.5998
6501,2025-12-01 11:25:00,157,3,1.0,1,0.742,3,11,7,0.8947368420581717,-0.1852
6836,2025-12-01 12:15:00,157,7,0.5,0,0.0,7,12,7,0.8947368420581717,0.6596
6949,2025-12-01 12:30:00,157,15,0.5,1,1.275,15,12,7,0.8947368420581717,-0.3478
7103,2025-12-01 12:55:00,157,18,1.0,1,1.561,18,12,7,0.8947368420581717,-0.0173
7334,2025-12-01 13:35:00,157,19,0.5,1,0.78,19,13,7,0.8947368420581717,0.4433
7999,2025-12-01 15:45:00,157,10,0.5,1,2.435,10,15,7,0.8947368420581717,0.3896
8093,2025-12-01 16:10:00,157,3,0.0,1,1.742,3,16,7,0.8947368420581717,-0.4113
9057,2025-12-01 19:50:00,157,16,1.0,1,0.28,16,19,7,0.8947368420581717,-0.2529
9181,2025-12-01 20:25:00,157,1,0.0,1,1.188,1,20,7,0.8947368420581717,0.1008
9346,2025-12-01 21:05:00,157,10,1.0,1,1.935,10,21,7,0.8947368420581717,0.3857
9820,2025-12-01 23:15:00,157,12,0.0,1,1.951,12,23,7,0.8947368420581717,-0.0782
269,2025-12-01 00:20:00,158,2,0.5,1,2.072,2,0,0,0.6428571428112245,-0.1931
1013,2025-12-01 01:15:00,158,15,0.0,0,0.0,15,1,0,0.6428571428112245,0.4465
1438,2025-12-01 01:50:00,158,19,1.0,1,0.28,19,1,0,0.6428571428112245,-0.1617
2509,2025-12-01 03:25:00,158,15,0.0,1,1.775,15,3,0,0.6428571428112245,0.6625
4236,2025-12-01 06:25:00,158,0,0.0,1,1.878,0,6,0,0.6428571428112245,-0.3253
4712,2025-12-01 07:15:00,158,18,0.0,0,0.0,18,7,0,0.6428571428112245,-0.3538
5221,2025-12-01 08:20:00,158,10,0.0,0,0.0,10,8,0,0.6428571428112245,-0.4972
5301,2025-12-01 08:30:00,158,8,0.0,0,0.0,8,8,0,0.6428571428112245,0.0065
5373,2025-12-01 08:40:00,158,0,0.5,1,1.378,0,8,0,0.6428571428112245,-0.4071
5867,2025-12-01 09:50:00,158,5,0.5,1,1.609,5,9,0,0.6428571428112245,-0.5019
6185,2025-12-01 10:40:00,158,12,0.0,1,1.951,12,10,0,0.6428571428112245,0.2129
6777,2025-12-01 12:05:00,158,6,0.0,1,2.263,6,12,0,0.6428571428112245,-0.6687
6828,2025-12-01 12:15:00,158,0,0.5,1,1.378,0,12,0,0.6428571428112245,-0.0918
8425,2025-12-01 17:20:00,158,10,1.0,0,0.0,10,17,0,0.6428571428112245,0.6743
83,2025-12-01 00:05:00,159,5,0.0,0,0.0,5,0,3,0.8499999999575,-0.1737
190,2025-12-01 00:10:00,159,18,0.0,1,2.561,18,0,3,0.8499999999575,0.6382
542,2025-12-01 00:40:00,159,2,0.0,0,0.0,2,0,3,0.8499999999575,0.597
753,2025-12-01 00:55:00,159,6,1.0,1,1.263,6,0,3,0.8499999999575,-0.0435
912,2025-12-01 01:10:00,159,6,0.5,1,1.763,6,1,3,0.8499999999575,-0.1425
996,2025-12-01 01:15:00,159,10,1.0,1,1.935,10,1,3,0.8499999999575,-0.0682
1002,2025-12-01 01:15:00,159,12,0.0,1,1.951,12,1,3,0.8499999999575,-0.205
1286,2025-12-01 01:40:00,159,14,1.0,1,0.625,14,1,3,0.8499999999575,-0.4733
1674,2025-12-01 02:10:00,159,18,0.5,1,2.061,18,2,3,0.8499999999575,-0.0386
2287,2025-12-01 03:05:00,159,13,1.0,1,0.874,13,3,3,0.8499999999575,0.4447
2743,2025-12-01 03:45:00,159,11,0.5,1,1.439,11,3,3,0.8499999999575,-0.3671
3164,2025-12-01 04:25:00,159,11,0.0,1,1.939,11,4,3,0.8499999999575,0.9024
3272,2025-12-01 04:35:00,159,15,0.5,1,1.275,15,4,3,0.8499999999575,0.8615
3344,2025-12-01 04:45:00,159,0,0.5,1,1.378,0,4,3,0.8499999999575,1.1985
4541,2025-12-01 07:00:00,159,2,0.5,1,2.072,2,7,3,0.8499999999575,-0.0289
5556,2025-12-01 09:00:00,159,14,0.5,1,1.125,14,9,3,0.8499999999575,0.4235
6161,2025-12-01 10:35:00,159,18,0.0,1,2.561,18,10,3,0.8499999999575,0.6755
6418,2025-12-01 11:10:00,159,13,1.0,1,0.874,13,11,3,0.8499999999575,-0.8738
6720,2025-12-01 11:55:00,159,13,0.5,1,1.374,13,11,3,0.8499999999575,0.1947
9097,2025-12-01 20:00:00,159,6,0.5,0,0.0,6,20,3,0.8499999999575,-0.6916
784,2025-12-01 00:55:00,160,18,1.0,1,1.561,18,0,5,0.7037037036776406,-0.9664
1376,2025-12-01 01:50:00,160,1,0.5,1,0.688,1,1,5,0.7037037036776406,-0.2583
1493,2025-12-01 01:55:00,160,15,1.0,1,0.775,15,1,5,0.7037037036776406,0.1483
1581,2025-12-01 02:05:00,160,8,0.5,0,0.0,8,2,5,0.7037037036776406,-0.4625
1655,2025-12-01 02:10:00,160,13,0.5,1,1.374,13,2,5,0.7037037036776406,-0.0465
1877,2025-12-01 02:30:00,160,4,1.0,1,1.646,4,2,5,0.7037037036776406,0.2887
2095,2025-12-01 02:50:00,160,2,0.5,1,2.072,2,2,5,0.7037037036776406,-0.1762
2144,2025-12-01 02:50:00,160,16,1.0,1,0.28,16,2,5,0.7037037036776406,-0.0377
2211,2025-12-01 03:00:00,160,0,0.5,0,0.0,0,3,5,0.7037037036776406,-0.376
2637,2025-12-01 03:35:00,160,18,1.0,1,1.561,18,3,5,0.7037037036776406,-0.8666
2644,2025-12-01 03:35:00,160,19,0.0,0,0.0,19,3,5,0.7037037036776406,0.7426
2779,2025-12-01 03:50:00,160,1,0.0,1,1.188,1,3,5,0.7037037036776406,0.2405
2884,2025-12-01 03:55:00,160,15,0.0,0,0.0,15,3,5,0.7037037036776406,0.706
3037,2025-12-01 04:10:00,160,19,0.5,1,0.78,19,4,5,0.7037037036776406,-0.227
3129,2025-12-01 04:20:00,160,15,1.0,1,0.775,15,4,5,0.7037037036776406,-0.1202
3269,2025-12-01 04:35:00,160,14,0.5,1,1.125,14,4,5,0.7037037036776406,0.086
4006,2025-12-01 05:55:00,160,8,0.0,1,1.389,8,5,5,0.7037037036776406,0.7239
4315,2025-12-01 06:30:00,160,14,0.5,0,0.0,14,6,5,0.7037037036776406,0.1415
5185,2025-12-01 08:15:00,160,10,1.0,1,1.935,10,8,5,0.7037037036776406,0.4848
6169,2025-12-01 10:40:00,160,2,1.0,0,0.0,2,10,5,0.7037037036776406,0.5277
7013,2025-12-01 12:45:00,160,2,0.0,1,2.572,2,12,5,0.7037037036776406,-0.262
7444,2025-12-01 13:55:00,160,10,0.5,0,0.0,10,13,5,0.7037037036776406,-0.4531
8016,2025-12-01 15:50:00,160,6,0.0,0,0.0,6,15,5,0.7037037036776406,0.7042
8854,2025-12-01 18:55:00,160,14,0.5,1,1.125,14,18,5,0.7037037036776406,0.6742
9521,2025-12-01 21:50:00,160,4,0.5,1,2.146,4,21,5,0.7037037036776406,-0.5402
9639,2025-12-01 22:20:00,160,8,0.5,1,0.889,8,22,5,0.7037037036776406,0.4157
9861,2025-12-01 23:35:00,160,3,1.0,1,0.742,3,23,5,0.7037037036776406,0.2094
191,2025-12-01 00:10:00,161,18,1.0,1,1.561,18,0,2,0.7222222221820987,-0.56
720,2025-12-01 00:50:00,161,15,0.0,0,0.0,15,0,2,0.7222222221820987,-0.102
1207,2025-12-01 01:35:00,161,2,0.5,1,2.072,2,1,2,0.7222222221820987,0.463
1641,2025-12-01 02:10:00,161,8,1.0,1,0.389,8,2,2,0.7222222221820987,0.4229
3014,2025-12-01 04:10:00,161,6,0.5,1,1.763,6,4,2,0.7222222221820987,-0.779
4466,2025-12-01 06:50:00,161,5,0.5,1,1.609,5,6,2,0.7222222221820987,-0.2096
4716,2025-12-01 07:20:00,161,0,1.0,1,0.878,0,7,2,0.7222222221820987,0.0406
5661,2025-12-01 09:20:00,161,1,0.0,0,0.0,1,9,2,0.7222222221820987,-0.2196
7165,2025-12-01 13:05:00,161,15,0.0,0,0.0,15,13,2,0.7222222221820987,0.1439
7471,2025-12-01 14:00:00,161,4,1.0,1,1.646,4,14,2,0.7222222221820987,0.4039
7493,2025-12-01 14:05:00,161,1,0.0,1,1.188,1,14,2,0.7222222221820987,-0.5099
7950,2025-12-01 15:35:00,161,10,0.0,1,2.935,10,15,2,0.7222222221820987,-0.1374
8026,2025-12-01 15:50:00,161,15,0.5,1,1.275,15,15,2,0.7222222221820987,0.342
8193,2025-12-01 16:30:00,161,0,0.0,0,0.0,0,16,2,0.7222222221820987,-0.3936
8690,2025-12-01 18:15:00,161,8,0.0,1,1.389,8,18,2,0.7222222221820987,0.8577
9337,2025-12-01 21:05:00,161,3,1.0,1,0.742,3,21,2,0.7222222221820987,-0.6416
9702,2025-12-01 22:40:00,161,14,0.0,1,1.625,14,22,2,0.7222222221820987,0.0022
9744,2025-12-01 22:55:00,161,6,0.5,0,0.0,6,22,2,0.7222222221820987,0.6456
37,2025-12-01 00:00:00,162,10,0.0,1,2.935,10,0,3,0.7647058823079584,0.171
968,2025-12-01 01:15:00,162,1,1.0,1,0.188,1,1,3,0.7647058823079584,0.3017
1637,2025-12-01 02:10:00,162,6,1.0,1,1.263,6,2,3,0.7647058823079584,1.3797
2189,2025-12-01 02:55:00,162,14,0.5,1,1.125,14,2,3,0.7647058823079584,0.6089
2456,2025-12-01 03:20:00,162,15,1.0,1,0.775,15,3,3,0.7647058823079584,-0.8976
2570,2025-12-01 03:30:00,162,14,0.5,0,0.0,14,3,3,0.7647058823079584,0.7485
3100,2025-12-01 04:20:00,162,1,1.0,1,0.188,1,4,3,0.7647058823079584,0.477
3605,2025-12-01 05:10:00,162,5,0.0,1,2.109,5,5,3,0.7647058823079584,0.4608
4811,2025-12-01 07:30:00,162,1,0.0,1,1.188,1,7,3,0.7647058823079584,0.1424
4948,2025-12-01 07:45:00,162,13,0.0,1,1.874,13,7,3,0.7647058823079584,-0.0718
4952,2025-12-01 07:45:00,162,15,0.5,1,1.275,15,7,3,0.7647058823079584,-0.3315
4974,2025-12-01 07:50:00,162,7,0.0,0,0.0,7,7,3,0.7647058823079584,0.4305
5836,2025-12-01 09:45:00,162,2,0.0,0,0.0,2,9,3,0.7647058823079584,-1.2464
6321,2025-12-01 11:00:00,162,8,0.5,1,0.889,8,11,3,0.7647058823079584,0.0909
