event_id,ts,region_id,rider_id,driver_id,base_price,surge_multiplier,proposed_price,subsidy,final_price,context_score,conversion_prob,is_trip,revenue
2294,2025-12-01 03:05:00,16,32,16002,1.28,1.0,1.28,0.0,1.28,1.0099,0.819045,1,1.28
2295,2025-12-01 03:05:00,16,393,-1,1.28,1.0,1.28,0.0,1.28,-0.4334,0.516634,0,0.0
2296,2025-12-01 03:05:00,16,438,16003,1.28,1.0,1.28,0.5,0.78,-0.1067,0.932189,1,0.78
2297,2025-12-01 03:05:00,18,20,18000,2.561,1.0,2.561,1.0,1.561,-0.0818,0.923571,1,1.561
2298,2025-12-01 03:05:00,18,419,18001,2.561,1.0,2.561,1.0,1.561,-0.7093,0.865808,1,1.561
2299,2025-12-01 03:05:00,19,212,-1,1.28,1.0,1.28,0.0,1.28,-0.6994,0.450324,0,0.0
2300,2025-12-01 03:05:00,19,221,19000,1.28,1.0,1.28,0.0,1.28,0.3083,0.691758,1,1.28
2301,2025-12-01 03:05:00,19,127,19001,1.28,1.0,1.28,0.5,0.78,-0.5468,0.902964,1,0.78
2302,2025-12-01 03:10:00,0,54,0,1.878,1.0,1.878,0.0,1.878,0.4316,0.717402,1,1.878
2303,2025-12-01 03:10:00,0,220,-1,1.878,1.0,1.878,0.0,1.878,-0.887,0.404441,0,0.0
2304,2025-12-01 03:10:00,0,427,-1,1.878,1.0,1.878,0.5,1.378,-0.171,0.829726,0,0.0
2305,2025-12-01 03:10:00,0,421,1,1.878,1.0,1.878,1.0,0.878,0.302,0.96482,1,0.878
2306,2025-12-01 03:10:00,0,185,2,1.878,1.0,1.878,0.5,1.378,0.2473,0.881009,1,1.378
2307,2025-12-01 03:10:00,1,277,1000,1.188,1.0,1.188,0.5,0.688,0.1675,0.929319,1,0.688
2308,2025-12-01 03:10:00,1,104,-1,1.188,1.0,1.188,0.0,1.188,-0.0565,0.609091,0,0.0
2309,2025-12-01 03:10:00,1,98,1001,1.188,1.0,1.188,0.0,1.188,0.0141,0.625759,1,1.188
2310,2025-12-01 03:10:00,1,445,1002,1.188,1.0,1.188,0.5,0.688,-0.4089,0.880777,1,0.688
2311,2025-12-01 03:10:00,1,110,-1,1.188,1.0,1.188,0.0,1.188,0.3686,0.704463,0,0.0
2312,2025-12-01 03:10:00,1,321,1003,1.188,1.0,1.188,0.0,1.188,-0.0983,0.599099,1,1.188
2313,2025-12-01 03:10:00,2,333,2000,2.572,1.0,2.572,0.5,2.072,0.1063,0.850091,1,2.072
2314,2025-12-01 03:10:00,3,121,3000,1.742,1.0,1.742,0.5,1.242,-0.5506,0.78124,1,1.242
2315,2025-12-01 03:10:00,3,32,3001,1.742,1.0,1.742,0.5,1.242,-0.4847,0.792278,1,1.242
2316,2025-12-01 03:10:00,3,273,3002,1.742,1.0,1.742,0.0,1.742,0.3609,0.702843,1,1.742
2317,2025-12-01 03:10:00,3,358,-1,1.742,1.0,1.742,0.5,1.242,-0.1164,0.846457,0,0.0
2318,2025-12-01 03:10:00,3,292,3003,1.742,1.0,1.742,0.5,1.242,0.1945,0.882672,1,1.242
2319,2025-12-01 03:10:00,3,95,-1,1.742,1.0,1.742,0.5,1.242,-0.8965,0.716456,0,0.0
2320,2025-12-01 03:10:00,4,288,4000,2.646,1.0,2.646,0.5,2.146,1.1519,0.934635,1,2.146
2321,2025-12-01 03:10:00,4,215,4001,2.646,1.0,2.646,1.0,1.646,0.1972,0.937834,1,1.646
2322,2025-12-01 03:10:00,4,167,4002,2.646,1.0,2.646,1.0,1.646,0.6275,0.958676,1,1.646
2323,2025-12-01 03:10:00,5,280,5000,2.109,1.0,2.109,1.0,1.109,0.1359,0.968789,1,1.109
2324,2025-12-01 03:10:00,5,320,5001,2.109,1.0,2.109,0.5,1.609,0.6591,0.928159,1,1.609
2325,2025-12-01 03:10:00,6,226,6000,2.263,1.0,2.263,0.0,2.263,0.1318,0.652889,1,2.263
2326,2025-12-01 03:10:00,6,189,6001,2.263,1.0,2.263,1.0,1.263,0.429,0.955956,1,1.263
2327,2025-12-01 03:10:00,6,64,6002,2.263,1.0,2.263,1.0,1.263,0.2505,0.947798,1,1.263
2328,2025-12-01 03:10:00,7,257,7000,2.941,1.0,2.941,0.5,2.441,0.0448,0.791989,1,2.441
2329,2025-12-01 03:10:00,8,178,8000,1.389,1.0,1.389,1.0,0.389,0.8707,0.994434,1,0.389
2330,2025-12-01 03:10:00,8,493,-1,1.389,1.0,1.389,0.5,0.889,0.1184,0.925936,0,0.0
2331,2025-12-01 03:10:00,10,3,-1,2.935,1.0,2.935,0.0,2.935,-0.2141,0.570993,0,0.0
2332,2025-12-01 03:10:00,10,31,-1,2.935,1.0,2.935,0.0,2.935,-0.0544,0.609603,0,0.0
2333,2025-12-01 03:10:00,11,438,-1,1.939,1.0,1.939,0.0,1.939,-0.2936,0.551423,0,0.0
2334,2025-12-01 03:10:00,11,302,11000,1.939,1.0,1.939,0.0,1.939,0.7457,0.776555,1,1.939
2335,2025-12-01 03:10:00,11,197,-1,1.939,1.0,1.939,0.5,1.439,-0.5643,0.803691,0,0.0
2336,2025-12-01 03:10:00,11,92,11001,1.939,1.0,1.939,0.5,1.439,0.1486,0.893062,1,1.439
2337,2025-12-01 03:10:00,13,248,13000,1.874,1.0,1.874,0.0,1.874,0.2715,0.683836,1,1.874
2338,2025-12-01 03:10:00,13,37,-1,1.874,1.0,1.874,0.0,1.874,-0.3209,0.544666,0,0.0
2339,2025-12-01 03:10:00,13,266,13001,1.874,1.0,1.874,1.0,0.874,0.1644,0.960803,1,0.874
2340,2025-12-01 03:10:00,14,458,-1,1.625,1.0,1.625,0.0,1.625,-0.0244,0.616711,0,0.0
2341,2025-12-01 03:10:00,14,411,14000,1.625,1.0,1.625,0.0,1.625,-0.4539,0.511534,1,1.625
2342,2025-12-01 03:10:00,14,332,-1,1.625,1.0,1.625,0.0,1.625,0.1671,0.660855,0,0.0
2343,2025-12-01 03:10:00,14,46,-1,1.625,1.0,1.625,0.0,1.625,0.5082,0.732664,0,0.0
2344,2025-12-01 03:10:00,15,225,15000,1.775,1.0,1.775,0.5,1.275,0.7891,0.945702,1,1.275
2345,2025-12-01 03:10:00,15,461,15001,1.775,1.0,1.775,0.0,1.775,0.6745,0.763956,1,1.775
2346,2025-12-01 03:10:00,15,179,15002,1.775,1.0,1.775,0.5,1.275,0.3972,0.921692,1,1.275
2347,2025-12-01 03:10:00,15,483,15003,1.775,1.0,1.775,0.5,1.275,0.1214,0.899322,1,1.275
2348,2025-12-01 03:10:00,15,229,15004,1.775,1.0,1.775,0.0,1.775,-0.6746,0.456449,1,1.775
2349,2025-12-01 03:10:00,15,119,-1,1.775,1.0,1.775,0.0,1.775,0.0639,0.637356,0,0.0
2350,2025-12-01 03:10:00,15,338,15005,1.775,1.0,1.775,0.5,1.275,-0.0765,0.879942,1,1.275
2351,2025-12-01 03:10:00,16,189,16000,1.28,1.0,1.28,0.5,0.78,-0.306,0.918449,1,0.78
2352,2025-12-01 03:10:00,16,486,-1,1.28,1.0,1.28,0.0,1.28,0.4609,0.723305,0,0.0
2353,2025-12-01 03:10:00,16,61,16001,1.28,1.0,1.28,0.5,0.78,1.0615,0.977881,1,0.78
2354,2025-12-01 03:10:00,16,378,16002,1.28,1.0,1.28,0.0,1.28,0.172,0.66194,1,1.28
2355,2025-12-01 03:10:00,16,198,16003,1.28,1.0,1.28,0.0,1.28,0.149,0.656774,1,1.28
2356,2025-12-01 03:10:00,16,249,16004,1.28,1.0,1.28,0.5,0.78,0.3767,0.957066,1,0.78
2357,2025-12-01 03:10:00,16,250,16005,1.28,1.0,1.28,1.0,0.28,-0.63,0.986939,1,0.28
2358,2025-12-01 03:10:00,18,134,-1,2.561,1.0,2.561,0.5,2.061,0.2222,0.853088,0,0.0
2359,2025-12-01 03:10:00,18,453,18000,2.561,1.0,2.561,1.0,1.561,-1.5061,0.744131,1,1.561
2360,2025-12-01 03:10:00,18,73,18001,2.561,1.0,2.561,0.5,2.061,-0.432,0.751161,1,2.061
2361,2025-12-01 03:10:00,19,51,19000,1.28,1.0,1.28,1.0,0.28,-0.1808,0.992414,1,0.28
2362,2025-12-01 03:10:00,19,297,19001,1.28,1.0,1.28,0.5,0.78,0.0019,0.941548,1,0.78
2363,2025-12-01 03:10:00,19,313,19002,1.28,1.0,1.28,1.0,0.28,0.9627,0.99757,1,0.28
2364,2025-12-01 03:10:00,19,116,19003,1.28,1.0,1.28,0.5,0.78,-0.2947,0.922916,1,0.78
2365,2025-12-01 03:15:00,0,148,0,1.878,1.0,1.878,0.5,1.378,-0.3944,0.795818,1,1.378
2366,2025-12-01 03:15:00,0,14,1,1.878,1.0,1.878,0.5,1.378,-0.2867,0.81275,1,1.378
2367,2025-12-01 03:15:00,0,282,2,1.878,1.0,1.878,1.0,0.878,-0.6836,0.910996,1,0.878
2368,2025-12-01 03:15:00,0,330,-1,1.878,1.0,1.878,0.0,1.878,-0.9833,0.381471,0,0.0
2369,2025-12-01 03:15:00,0,153,3,1.878,1.0,1.878,1.0,0.878,-0.023,0.951959,1,0.878
2370,2025-12-01 03:15:00,1,59,-1,1.188,1.0,1.188,0.0,1.188,0.246,0.678313,0,0.0
2371,2025-12-01 03:15:00,1,378,1000,1.188,1.0,1.188,0.5,0.688,-0.9037,0.818329,1,0.688
2372,2025-12-01 03:15:00,2,237,2000,2.572,1.0,2.572,1.0,1.572,1.0512,0.978314,1,1.572
2373,2025-12-01 03:15:00,2,303,-1,2.572,1.0,2.572,0.0,2.572,-0.5549,0.486287,0,0.0
2374,2025-12-01 03:15:00,2,224,2001,2.572,1.0,2.572,1.0,1.572,-0.0961,0.93474,1,1.572
2375,2025-12-01 03:15:00,4,424,4000,2.646,1.0,2.646,0.5,2.146,-0.0233,0.815319,1,2.146
2376,2025-12-01 03:15:00,4,444,4001,2.646,1.0,2.646,1.0,1.646,-0.4891,0.883654,1,1.646
2377,2025-12-01 03:15:00,4,475,4002,2.646,1.0,2.646,0.0,2.646,0.5079,0.732614,1,2.646
2378,2025-12-01 03:15:00,4,489,-1,2.646,1.0,2.646,0.5,2.146,-0.7261,0.686158,0,0.0
2379,2025-12-01 03:15:00,5,234,5000,2.109,1.0,2.109,1.0,1.109,-0.8336,0.921702,1,1.109
2380,2025-12-01 03:15:00,6,97,6000,2.263,1.0,2.263,1.0,1.263,0.5295,0.959999,1,1.263
2381,2025-12-01 03:15:00,6,204,-1,2.263,1.0,2.263,1.0,1.263,-0.5079,0.894791,0,0.0
2382,2025-12-01 03:15:00,7,373,-1,2.941,1.0,2.941,0.5,2.441,-0.418,0.70561,0,0.0
2383,2025-12-01 03:15:00,8,33,8000,1.389,1.0,1.389,0.5,0.889,-0.1064,0.90896,1,0.889
2384,2025-12-01 03:15:00,8,119,8001,1.389,1.0,1.389,1.0,0.389,-1.2978,0.95334,1,0.389
2385,2025-12-01 03:15:00,8,119,8002,1.389,1.0,1.389,1.0,0.389,-0.5349,0.977686,1,0.389
2386,2025-12-01 03:15:00,8,75,8003,1.389,1.0,1.389,0.0,1.389,0.1998,0.668146,1,1.389
2387,2025-12-01 03:15:00,8,362,8004,1.389,1.0,1.389,0.0,1.389,0.1401,0.654778,1,1.389
2388,2025-12-01 03:15:00,8,415,8005,1.389,1.0,1.389,0.5,0.889,0.0491,0.921041,1,0.889
2389,2025-12-01 03:15:00,9,224,9000,1.309,1.0,1.309,0.5,0.809,0.1491,0.927585,1,0.809
2390,2025-12-01 03:15:00,10,428,10000,2.935,1.0,2.935,0.0,2.935,1.4523,0.875696,1,2.935
2391,2025-12-01 03:15:00,10,121,10001,2.935,1.0,2.935,1.0,1.935,0.5467,0.949042,1,1.935
2392,2025-12-01 03:15:00,10,95,10002,2.935,1.0,2.935,0.5,2.435,0.2199,0.840069,1,2.435
2393,2025-12-01 03:15:00,10,422,10003,2.935,1.0,2.935,0.5,2.435,-0.3236,0.753113,1,2.435
2394,2025-12-01 03:15:00,11,152,11000,1.939,1.0,1.939,1.0,0.939,0.156,0.973497,1,0.939
2395,2025-12-01 03:15:00,13,267,13000,1.874,1.0,1.874,1.0,0.874,0.0202,0.954997,1,0.874
2396,2025-12-01 03:15:00,14,296,14000,1.625,1.0,1.625,0.5,1.125,0.0324,0.880241,1,1.125
2397,2025-12-01 03:15:00,14,54,14001,1.625,1.0,1.625,0.5,1.125,0.2769,0.903715,1,1.125
2398,2025-12-01 03:15:00,14,342,14002,1.625,1.0,1.625,0.5,1.125,0.6139,0.929312,1,1.125
2399,2025-12-01 03:15:00,15,424,15000,1.775,1.0,1.775,0.0,1.775,-0.1611,0.583927,1,1.775
2400,2025-12-01 03:15:00,15,27,15001,1.775,1.0,1.775,0.5,1.275,-0.3567,0.847053,1,1.275
2401,2025-12-01 03:15:00,15,89,15002,1.775,1.0,1.775,0.5,1.275,-0.3754,0.844607,1,1.275
2402,2025-12-01 03:15:00,15,293,15003,1.775,1.0,1.775,0.5,1.275,0.1467,0.901597,1,1.275
2403,2025-12-01 03:15:00,16,311,16000,1.28,1.0,1.28,0.0,1.28,-0.3657,0.533513,1,1.28
2404,2025-12-01 03:15:00,16,304,16001,1.28,1.0,1.28,0.0,1.28,0.8466,0.793581,1,1.28
2405,2025-12-01 03:15:00,16,181,16002,1.28,1.0,1.28,1.0,0.28,-0.6066,0.987237,1,0.28
2406,2025-12-01 03:15:00,16,458,-1,1.28,1.0,1.28,0.0,1.28,0.1335,0.653292,0,0.0
2407,2025-12-01 03:15:00,16,62,16003,1.28,1.0,1.28,0.5,0.78,0.1814,0.948285,1,0.78
2408,2025-12-01 03:15:00,16,132,16004,1.28,1.0,1.28,0.5,0.78,-0.1812,0.927322,1,0.78
2409,2025-12-01 03:15:00,16,184,16005,1.28,1.0,1.28,0.5,0.78,0.0176,0.939636,1,0.78
2410,2025-12-01 03:15:00,16,127,16006,1.28,1.0,1.28,0.5,0.78,0.7034,0.968656,1,0.78
2411,2025-12-01 03:15:00,17,213,17000,2.574,1.0,2.574,0.5,2.074,0.3706,0.863234,1,2.074
2412,2025-12-01 03:15:00,18,71,18000,2.561,1.0,2.561,0.5,2.061,0.2812,0.860334,1,2.061
2413,2025-12-01 03:15:00,19,416,19000,1.28,1.0,1.28,0.0,1.28,-0.2994,0.549993,1,1.28
2414,2025-12-01 03:15:00,19,393,-1,1.28,1.0,1.28,0.0,1.28,-1.4353,0.281856,0,0.0
2415,2025-12-01 03:15:00,19,418,19001,1.28,1.0,1.28,0.0,1.28,0.7562,0.778373,1,1.28
2416,2025-12-01 03:15:00,19,459,19002,1.28,1.0,1.28,0.0,1.28,1.2498,0.851925,1,1.28
2417,2025-12-01 03:20:00,0,294,0,1.878,1.0,1.878,0.5,1.378,0.3141,0.887838,1,1.378
2418,2025-12-01 03:20:00,0,117,1,1.878,1.0,1.878,1.0,0.878,0.3142,0.965231,1,0.878
2419,2025-12-01 03:20:00,0,369,2,1.878,1.0,1.878,1.0,0.878,-0.8522,0.896342,1,0.878
2420,2025-12-01 03:20:00,0,43,-1,1.878,1.0,1.878,0.5,1.378,-0.4898,0.77987,0,0.0
2421,2025-12-01 03:20:00,0,189,-1,1.878,1.0,1.878,0.0,1.878,-0.1897,0.576964,0,0.0
2422,2025-12-01 03:20:00,1,439,1000,1.188,1.0,1.188,0.5,0.688,0.7307,0.958493,1,0.688
2423,2025-12-01 03:20:00,2,89,2000,2.572,1.0,2.572,1.0,1.572,0.0866,0.945036,1,1.572
2424,2025-12-01 03:20:00,2,467,2001,2.572,1.0,2.572,0.0,2.572,0.2976,0.68946,1,2.572
2425,2025-12-01 03:20:00,3,40,3000,1.742,1.0,1.742,0.5,1.242,0.605,0.918974,1,1.242
2426,2025-12-01 03:20:00,3,25,-1,1.742,1.0,1.742,0.0,1.742,-0.5324,0.491895,0,0.0
2427,2025-12-01 03:20:00,3,300,3001,1.742,1.0,1.742,1.0,0.742,-0.4959,0.934072,1,0.742
2428,2025-12-01 03:20:00,4,44,4000,2.646,1.0,2.646,1.0,1.646,1.1252,0.974463,1,1.646
2429,2025-12-01 03:20:00,5,42,5000,2.109,1.0,2.109,0.0,2.109,-1.0208,0.372656,1,2.109
2430,2025-12-01 03:20:00,6,54,6000,2.263,1.0,2.263,0.0,2.263,-0.7469,0.438589,1,2.263
2431,2025-12-01 03:20:00,6,2,6001,2.263,1.0,2.263,1.0,1.263,-0.8113,0.862618,1,1.263
2432,2025-12-01 03:20:00,6,234,6002,2.263,1.0,2.263,0.5,1.763,-0.2633,0.787669,1,1.763
2433,2025-12-01 03:20:00,6,415,6003,2.263,1.0,2.263,1.0,1.263,0.1104,0.940414,1,1.263
2434,2025-12-01 03:20:00,6,301,6004,2.263,1.0,2.263,1.0,1.263,-0.3459,0.909096,1,1.263
2435,2025-12-01 03:20:00,6,13,6005,2.263,1.0,2.263,0.5,1.763,0.5358,0.891877,1,1.763
2436,2025-12-01 03:20:00,6,254,6006,2.263,1.0,2.263,0.5,1.763,0.5889,0.896893,1,1.763
2437,2025-12-01 03:20:00,6,450,-1,2.263,1.0,2.263,0.0,2.263,-0.1144,0.595235,0,0.0
2438,2025-12-01 03:20:00,6,154,-1,2.263,1.0,2.263,1.0,1.263,0.9941,0.974485,0,0.0
2439,2025-12-01 03:20:00,7,455,7000,2.941,1.0,2.941,1.0,1.941,0.1221,0.900828,1,1.941
2440,2025-12-01 03:20:00,7,313,7001,2.941,1.0,2.941,1.0,1.941,0.3905,0.922366,1,1.941
2441,2025-12-01 03:20:00,8,321,8000,1.389,1.0,1.389,1.0,0.389,0.0818,0.987832,1,0.389
2442,2025-12-01 03:20:00,8,83,-1,1.389,1.0,1.389,1.0,0.389,0.0062,0.986889,0,0.0
2443,2025-12-01 03:20:00,8,80,8001,1.389,1.0,1.389,0.5,0.889,-0.2486,0.89649,1,0.889
2444,2025-12-01 03:20:00,10,416,10000,2.935,1.0,2.935,0.5,2.435,0.2777,0.84769,1,2.435
2445,2025-12-01 03:20:00,10,436,10001,2.935,1.0,2.935,0.0,2.935,0.898,0.801861,1,2.935
2446,2025-12-01 03:20:00,10,352,10002,2.935,1.0,2.935,1.0,1.935,0.3988,0.941394,1,1.935
2447,2025-12-01 03:20:00,10,464,10003,2.935,1.0,2.935,1.0,1.935,-0.0551,0.910733,1,1.935
2448,2025-12-01 03:20:00,11,351,11000,1.939,1.0,1.939,0.5,1.439,0.346,0.910505,1,1.439
2449,2025-12-01 03:20:00,13,403,13000,1.874,1.0,1.874,0.0,1.874,-0.1813,0.579002,1,1.874
2450,2025-12-01 03:20:00,13,65,13001,1.874,1.0,1.874,0.5,1.374,0.4211,0.899208,1,1.374
2451,2025-12-01 03:20:00,13,59,-1,1.874,1.0,1.874,0.0,1.874,-0.0502,0.610582,0,0.0
2452,2025-12-01 03:20:00,13,438,13002,1.874,1.0,1.874,1.0,0.874,0.0478,0.956169,1,0.874
2453,2025-12-01 03:20:00,14,250,14000,1.625,1.0,1.625,0.5,1.125,1.2521,0.96137,1,1.125
2454,2025-12-01 03:20:00,14,73,14001,1.625,1.0,1.625,0.0,1.625,1.0448,0.824166,1,1.625
2455,2025-12-01 03:20:00,15,83,15000,1.775,1.0,1.775,0.5,1.275,0.0959,0.896991,1,1.275
2456,2025-12-01 03:20:00,15,162,15001,1.775,1.0,1.775,1.0,0.775,-0.8976,0.939297,1,0.775
2457,2025-12-01 03:20:00,15,303,15002,1.775,1.0,1.775,0.5,1.275,0.4722,0.926937,1,1.275
2458,2025-12-01 03:20:00,16,254,16000,1.28,1.0,1.28,0.5,0.78,0.1038,0.944344,1,0.78
2459,2025-12-01 03:20:00,16,133,16001,1.28,1.0,1.28,0.0,1.28,0.7579,0.77867,1,1.28
2460,2025-12-01 03:20:00,16,97,16002,1.28,1.0,1.28,0.0,1.28,-0.0896,0.601193,1,1.28
2461,2025-12-01 03:20:00,16,210,16003,1.28,1.0,1.28,0.0,1.28,-0.764,0.434386,1,1.28
2462,2025-12-01 03:20:00,16,248,16004,1.28,1.0,1.28,0.5,0.78,0.2102,0.949678,1,0.78
2463,2025-12-01 03:20:00,18,349,18000,2.561,1.0,2.561,1.0,1.561,0.7022,0.963591,1,1.561
2464,2025-12-01 03:20:00,18,139,18001,2.561,1.0,2.561,1.0,1.561,0.3126,0.947166,1,1.561
2465,2025-12-01 03:20:00,18,104,18002,2.561,1.0,2.561,1.0,1.561,0.5535,0.957999,1,1.561
2466,2025-12-01 03:20:00,18,452,18003,2.561,1.0,2.561,0.5,2.061,0.3331,0.866454,1,2.061
2467,2025-12-01 03:20:00,19,249,19000,1.28,1.0,1.28,0.5,0.78,-0.4672,0.909713,1,0.78
2468,2025-12-01 03:20:00,19,374,19001,1.28,1.0,1.28,0.5,0.78,-0.4787,0.90877,1,0.78
2469,2025-12-01 03:20:00,19,181,19002,1.28,1.0,1.28,1.0,0.28,-0.458,0.990016,1,0.28
2470,2025-12-01 03:20:00,19,205,19003,1.28,1.0,1.28,1.0,0.28,-0.1213,0.99285,1,0.28
2471,2025-12-01 03:20:00,19,145,19004,1.28,1.0,1.28,0.0,1.28,-0.1277,0.592024,1,1.28
2472,2025-12-01 03:25:00,0,144,0,1.878,1.0,1.878,0.5,1.378,0.2766,0.884048,1,1.378
2473,2025-12-01 03:25:00,1,407,1000,1.188,1.0,1.188,1.0,0.188,0.7865,0.993965,1,0.188
2474,2025-12-01 03:25:00,1,384,1001,1.188,1.0,1.188,1.0,0.188,0.2525,0.989748,1,0.188
2475,2025-12-01 03:25:00,2,59,2000,2.572,1.0,2.572,0.5,2.072,0.8129,0.919964,1,2.072
2476,2025-12-01 03:25:00,2,11,2001,2.572,1.0,2.572,0.5,2.072,0.3503,0.878605,1,2.072
2477,2025-12-01 03:25:00,3,116,3000,1.742,1.0,1.742,1.0,0.742,0.161,0.9647,1,0.742
2478,2025-12-01 03:25:00,3,461,3001,1.742,1.0,1.742,0.0,1.742,0.4549,0.72209,1,1.742
2479,2025-12-01 03:25:00,4,86,4000,2.646,1.0,2.646,0.5,2.146,-0.8917,0.649439,1,2.146
2480,2025-12-01 03:25:00,4,44,-1,2.646,1.0,2.646,0.0,2.646,0.1183,0.649841,0,0.0
2481,2025-12-01 03:25:00,4,363,-1,2.646,1.0,2.646,0.0,2.646,0.0334,0.630274,0,0.0
2482,2025-12-01 03:25:00,5,458,5000,2.109,1.0,2.109,1.0,1.109,-0.1497,0.958895,1,1.109
2483,2025-12-01 03:25:00,6,59,-1,2.263,1.0,2.263,0.5,1.763,1.1996,0.941246,0,0.0
2484,2025-12-01 03:25:00,6,151,6000,2.263,1.0,2.263,0.5,1.763,1.1072,0.935923,1,1.763
2485,2025-12-01 03:25:00,6,177,6001,2.263,1.0,2.263,0.5,1.763,0.8203,0.916414,1,1.763
2486,2025-12-01 03:25:00,7,454,-1,2.941,1.0,2.941,0.0,2.941,-0.4308,0.517303,0,0.0
2487,2025-12-01 03:25:00,7,47,7000,2.941,1.0,2.941,0.5,2.441,0.3353,0.835821,1,2.441
2488,2025-12-01 03:25:00,8,312,8000,1.389,1.0,1.389,0.5,0.889,0.1483,0.92796,1,0.889
2489,2025-12-01 03:25:00,8,219,8001,1.389,1.0,1.389,0.5,0.889,-0.267,0.894769,1,0.889
2490,2025-12-01 03:25:00,8,20,8002,1.389,1.0,1.389,0.0,1.389,0.431,0.71727,1,1.389
2491,2025-12-01 03:25:00,8,56,8003,1.389,1.0,1.389,1.0,0.389,-0.8216,0.970497,1,0.389
2492,2025-12-01 03:25:00,8,388,8004,1.389,1.0,1.389,0.5,0.889,1.0701,0.970041,1,0.889
2493,2025-12-01 03:25:00,8,307,8005,1.389,1.0,1.389,0.5,0.889,0.3341,0.939436,1,0.889
2494,2025-12-01 03:25:00,8,207,8006,1.389,1.0,1.389,1.0,0.389,0.0103,0.986942,1,0.389
2495,2025-12-01 03:25:00,9,431,9000,1.309,1.0,1.309,0.5,0.809,0.6508,0.954865,1,0.809
2496,2025-12-01 03:25:00,10,38,10000,2.935,1.0,2.935,0.5,2.435,1.2075,0.933788,1,2.435
2497,2025-12-01 03:25:00,11,401,11000,1.939,1.0,1.939,0.0,1.939,0.8423,0.792861,1,1.939
2498,2025-12-01 03:25:00,11,24,11001,1.939,1.0,1.939,0.5,1.439,-0.3833,0.830692,1,1.439
2499,2025-12-01 03:25:00,11,285,11002,1.939,1.0,1.939,0.5,1.439,-0.1238,0.864125,1,1.439
2500,2025-12-01 03:25:00,12,380,12000,1.951,1.0,1.951,1.0,0.951,0.1172,0.97118,1,0.951
2501,2025-12-01 03:25:00,12,7,12001,1.951,1.0,1.951,1.0,0.951,0.0123,0.968095,1,0.951
2502,2025-12-01 03:25:00,12,107,12002,1.951,1.0,1.951,0.5,1.451,0.7692,0.93816,1,1.451
2503,2025-12-01 03:25:00,13,451,-1,1.874,1.0,1.874,0.0,1.874,0.2344,0.675776,0,0.0
2504,2025-12-01 03:25:00,13,353,13000,1.874,1.0,1.874,0.0,1.874,-0.9406,0.391586,1,1.874
2505,2025-12-01 03:25:00,13,219,13001,1.874,1.0,1.874,1.0,0.874,0.0184,0.95492,1,0.874
2506,2025-12-01 03:25:00,14,456,14000,1.625,1.0,1.625,1.0,0.625,-0.3534,0.955685,1,0.625
2507,2025-12-01 03:25:00,15,103,-1,1.775,1.0,1.775,0.5,1.275,0.6815,0.939906,0,0.0
2508,2025-12-01 03:25:00,15,390,15000,1.775,1.0,1.775,1.0,0.775,-0.8927,0.939576,1,0.775
2509,2025-12-01 03:25:00,15,158,15001,1.775,1.0,1.775,0.0,1.775,0.6625,0.761794,1,1.775
2510,2025-12-01 03:25:00,15,358,15002,1.775,1.0,1.775,1.0,0.775,-0.0246,0.973716,1,0.775
2511,2025-12-01 03:25:00,16,230,16000,1.28,1.0,1.28,1.0,0.28,0.8842,0.997097,1,0.28
2512,2025-12-01 03:25:00,16,58,16001,1.28,1.0,1.28,0.5,0.78,0.2796,0.952891,1,0.78
2513,2025-12-01 03:25:00,16,170,16002,1.28,1.0,1.28,0.0,1.28,-0.0128,0.619455,1,1.28
2514,2025-12-01 03:25:00,18,485,18000,2.561,1.0,2.561,1.0,1.561,-0.3349,0.903679,1,1.561
2515,2025-12-01 03:25:00,18,241,18001,2.561,1.0,2.561,0.5,2.061,0.1078,0.83817,1,2.061
2516,2025-12-01 03:25:00,18,310,18002,2.561,1.0,2.561,0.0,2.561,0.359,0.702458,1,2.561
2517,2025-12-01 03:25:00,18,450,18003,2.561,1.0,2.561,0.5,2.061,0.3497,0.868361,1,2.061
2518,2025-12-01 03:25:00,18,192,18004,2.561,1.0,2.561,0.5,2.061,0.5965,0.894103,1,2.061
2519,2025-12-01 03:25:00,18,474,-1,2.561,1.0,2.561,0.0,2.561,-0.8317,0.417833,0,0.0
2520,2025-12-01 03:25:00,18,381,18005,2.561,1.0,2.561,1.0,1.561,0.2459,0.943724,1,1.561
2521,2025-12-01 03:25:00,19,276,19000,1.28,1.0,1.28,0.5,0.78,0.2551,0.95402,1,0.78
2522,2025-12-01 03:25:00,19,127,19001,1.28,1.0,1.28,1.0,0.28,-0.3167,0.99132,1,0.28
2523,2025-12-01 03:25:00,19,164,19002,1.28,1.0,1.28,0.0,1.28,0.6164,0.753327,1,1.28
2524,2025-12-01 03:30:00,0,352,0,1.878,1.0,1.878,0.5,1.378,-0.0362,0.847942,1,1.378
2525,2025-12-01 03:30:00,1,306,1000,1.188,1.0,1.188,0.5,0.688,0.4459,0.945558,1,0.688
2526,2025-12-01 03:30:00,1,269,1001,1.188,1.0,1.188,0.5,0.688,0.0753,0.923019,1,0.688
2527,2025-12-01 03:30:00,1,109,1002,1.188,1.0,1.188,1.0,0.188,-0.7273,0.973149,1,0.188
2528,2025-12-01 03:30:00,1,73,1003,1.188,1.0,1.188,1.0,0.188,0.2491,0.989713,1,0.188
